"CustomerID","Segment","Currency"
"33161","SME","CZK"
"33162","SME","CZK"
"33163","SME","CZK"
"33164","SME","CZK"
"33165","SME","CZK"
"33166","SME","CZK"
"33167","SME","CZK"
"33168","SME","CZK"
"33169","SME","CZK"
"3317","LAM","EUR"
"33170","SME","CZK"
"33171","SME","CZK"
"33172","SME","CZK"
"33173","SME","CZK"
"33174","SME","CZK"
"33175","SME","CZK"
"33176","SME","CZK"
"33177","LAM","CZK"
"33178","SME","CZK"
"33179","SME","CZK"
"3318","SME","EUR"
"33180","SME","CZK"
"33181","SME","CZK"
"33182","SME","CZK"
"33183","SME","CZK"
"33184","SME","CZK"
"33185","SME","CZK"
"33186","SME","CZK"
"33187","LAM","CZK"
"33188","SME","CZK"
"33189","SME","CZK"
"3319","SME","EUR"
"33190","SME","CZK"
"33191","SME","CZK"
"33192","SME","CZK"
"33193","SME","CZK"
"33194","SME","CZK"
"33195","SME","CZK"
"33196","SME","CZK"
"33197","SME","CZK"
"33198","SME","CZK"
"33199","SME","CZK"
"332","SME","CZK"
"3320","SME","EUR"
"33200","SME","CZK"
"33201","SME","CZK"
"33202","SME","CZK"
"33203","SME","CZK"
"33204","SME","CZK"
"33205","SME","CZK"
"33206","SME","CZK"
"33207","SME","CZK"
"33208","SME","CZK"
"33209","SME","CZK"
"3321","LAM","EUR"
"33210","SME","CZK"
"33211","SME","CZK"
"33212","SME","CZK"
"33213","SME","CZK"
"33214","SME","CZK"
"33215","SME","CZK"
"33216","SME","CZK"
"33217","SME","CZK"
"33218","SME","CZK"
"33219","SME","CZK"
"3322","SME","EUR"
"33220","SME","CZK"
"33221","SME","CZK"
"33222","SME","CZK"
"33223","SME","CZK"
"33224","SME","CZK"
"33225","SME","CZK"
"33226","SME","CZK"
"33227","SME","CZK"
"33228","SME","CZK"
"33229","SME","CZK"
"3323","SME","EUR"
"33230","SME","CZK"
"33231","SME","CZK"
"33232","SME","CZK"
"33233","SME","CZK"
"33234","SME","CZK"
"33235","SME","CZK"
"33236","SME","CZK"
"33237","LAM","CZK"
"33238","SME","CZK"
"33239","LAM","CZK"
"3324","SME","EUR"
"33240","SME","CZK"
"33241","SME","CZK"
"33242","SME","CZK"
"33243","SME","CZK"
"33244","SME","CZK"
"33245","SME","CZK"
"33246","LAM","CZK"
"33247","SME","CZK"
"33248","SME","CZK"
"33249","SME","CZK"
"3325","LAM","EUR"
"33250","LAM","CZK"
"33251","SME","CZK"
"33252","SME","CZK"
"33253","SME","CZK"
"33254","SME","CZK"
"33255","SME","CZK"
"33256","SME","CZK"
"33257","SME","CZK"
"33258","SME","CZK"
"33259","LAM","CZK"
"3326","SME","EUR"
"33260","SME","CZK"
"33261","SME","CZK"
"33262","SME","CZK"
"33263","SME","CZK"
"33264","SME","CZK"
"33265","SME","CZK"
"33266","SME","CZK"
"33267","SME","CZK"
"33268","SME","CZK"
"33269","SME","CZK"
"3327","LAM","EUR"
"33270","SME","CZK"
"33271","SME","CZK"
"33272","SME","CZK"
"33273","SME","CZK"
"33274","SME","CZK"
"33275","SME","CZK"
"33276","SME","CZK"
"33277","SME","CZK"
"33278","SME","CZK"
"33279","SME","CZK"
"3328","SME","EUR"
"33280","SME","CZK"
"33281","SME","CZK"
"33282","SME","CZK"
"33283","SME","CZK"
"33284","SME","CZK"
"33285","SME","CZK"
"33286","SME","CZK"
"33287","SME","CZK"
"33288","SME","CZK"
"33289","SME","CZK"
"3329","SME","EUR"
"33290","SME","CZK"
"33291","SME","CZK"
"33292","SME","CZK"
"33293","SME","CZK"
"33294","SME","CZK"
"33295","SME","CZK"
"33296","SME","CZK"
"33297","SME","CZK"
"33298","SME","CZK"
"33299","SME","CZK"
"333","SME","CZK"
"3330","SME","EUR"
"33300","SME","CZK"
"33301","SME","CZK"
"33302","SME","CZK"
"33303","SME","CZK"
"33304","SME","CZK"
"33305","SME","CZK"
"33306","SME","CZK"
"33307","SME","CZK"
"33308","SME","CZK"
"33309","SME","CZK"
"3331","SME","EUR"
"33310","SME","CZK"
"33311","SME","CZK"
"33312","SME","CZK"
"33313","SME","CZK"
"33314","SME","CZK"
"33315","SME","CZK"
"33316","SME","CZK"
"33317","LAM","CZK"
"33318","SME","CZK"
"33319","KAM","CZK"
"3332","SME","EUR"
"33320","LAM","CZK"
"33321","SME","CZK"
"33322","SME","CZK"
"33323","SME","CZK"
"33324","SME","CZK"
"33325","SME","CZK"
"33326","SME","CZK"
"33327","SME","CZK"
"33328","SME","CZK"
"33329","SME","CZK"
"3333","SME","EUR"
"33330","SME","CZK"
"33331","SME","CZK"
"33332","SME","CZK"
"33333","KAM","CZK"
"33334","KAM","CZK"
"33335","SME","CZK"
"33336","SME","CZK"
"33337","SME","CZK"
"33338","SME","CZK"
"33339","SME","CZK"
"3334","KAM","EUR"
"33340","SME","CZK"
"33341","SME","CZK"
"33342","SME","CZK"
"33343","SME","CZK"
"33344","SME","CZK"
"33345","SME","CZK"
"33346","SME","CZK"
"33347","SME","CZK"
"33348","SME","CZK"
"33349","SME","CZK"
"3335","SME","EUR"
"33350","SME","CZK"
"33351","SME","CZK"
"33352","SME","CZK"
"33353","SME","CZK"
"33354","SME","CZK"
"33355","SME","CZK"
"33356","SME","CZK"
"33357","SME","CZK"
"33358","SME","CZK"
"33359","SME","CZK"
"3336","SME","EUR"
"33360","SME","CZK"
"33361","SME","CZK"
"33362","SME","CZK"
"33363","SME","CZK"
"33364","SME","CZK"
"33365","SME","CZK"
"33366","SME","CZK"
"33367","SME","CZK"
"33368","SME","CZK"
"33369","SME","CZK"
"3337","SME","EUR"
"33370","KAM","CZK"
"33371","SME","CZK"
"33372","SME","CZK"
"33373","KAM","CZK"
"33374","SME","CZK"
"33375","SME","CZK"
"33376","SME","CZK"
"33377","SME","CZK"
"33378","SME","CZK"
"33379","SME","CZK"
"3338","SME","EUR"
"33380","SME","CZK"
"33381","SME","CZK"
"33382","SME","CZK"
"33383","LAM","CZK"
"33384","SME","CZK"
"33385","SME","CZK"
"33386","SME","CZK"
"33387","SME","CZK"
"33388","SME","CZK"
"33389","SME","CZK"
"3339","SME","EUR"
"33390","SME","CZK"
"33391","LAM","CZK"
"33392","SME","CZK"
"33393","SME","CZK"
"33394","SME","CZK"
"33395","SME","CZK"
"33396","SME","CZK"
"33397","SME","CZK"
"33398","SME","CZK"
"33399","SME","CZK"
"334","SME","CZK"
"3340","SME","EUR"
"33400","SME","CZK"
"33401","SME","CZK"
"33402","SME","CZK"
"33403","SME","CZK"
"33404","SME","CZK"
"33405","SME","CZK"
"33406","SME","CZK"
"33407","SME","CZK"
"33408","SME","CZK"
"33409","SME","CZK"
"3341","SME","EUR"
"33410","SME","CZK"
"33411","SME","CZK"
"33412","SME","CZK"
"33413","SME","CZK"
"33414","LAM","CZK"
"33415","LAM","CZK"
"33416","SME","CZK"
"33417","SME","CZK"
"33418","SME","CZK"
"33419","SME","CZK"
"3342","LAM","EUR"
"33420","LAM","CZK"
"33421","SME","CZK"
"33422","SME","CZK"
"33423","SME","CZK"
"33424","SME","CZK"
"33425","SME","CZK"
"33426","SME","CZK"
"33427","SME","CZK"
"33428","SME","CZK"
"33429","SME","CZK"
"3343","SME","EUR"
"33430","SME","CZK"
"33431","SME","CZK"
"33432","SME","CZK"
"33433","SME","CZK"
"33434","SME","CZK"
"33435","SME","CZK"
"33436","SME","CZK"
"33437","SME","CZK"
"33438","KAM","CZK"
"33439","SME","CZK"
"3344","SME","EUR"
"33440","SME","CZK"
"33441","SME","CZK"
"33442","SME","CZK"
"33443","SME","CZK"
"33444","SME","CZK"
"33445","SME","CZK"
"33446","SME","CZK"
"33447","SME","CZK"
"33448","SME","CZK"
"33449","SME","CZK"
"3345","SME","EUR"
"33450","SME","CZK"
"33451","SME","CZK"
"33452","SME","CZK"
"33453","SME","CZK"
"33454","SME","CZK"
"33455","SME","CZK"
"33456","SME","CZK"
"33457","SME","CZK"
"33458","SME","CZK"
"33459","SME","CZK"
"3346","SME","EUR"
"33460","SME","CZK"
"33461","SME","CZK"
"33462","SME","CZK"
"33463","SME","CZK"
"33464","SME","CZK"
"33465","SME","CZK"
"33466","SME","CZK"
"33467","SME","CZK"
"33468","SME","CZK"
"33469","SME","CZK"
"3347","SME","EUR"
"33470","SME","CZK"
"33471","SME","CZK"
"33472","SME","CZK"
"33473","LAM","CZK"
"33474","SME","CZK"
"33475","SME","CZK"
"33476","SME","CZK"
"33477","SME","CZK"
"33478","SME","CZK"
"33479","SME","CZK"
"3348","SME","EUR"
"33480","SME","CZK"
"33481","SME","CZK"
"33482","KAM","CZK"
"33483","SME","CZK"
"33484","SME","CZK"
"33485","SME","CZK"
"33486","SME","CZK"
"33487","SME","CZK"
"33488","SME","CZK"
"33489","SME","CZK"
"3349","SME","EUR"
"33490","SME","CZK"
"33491","SME","CZK"
"33492","SME","CZK"
"33493","SME","CZK"
"33494","SME","CZK"
"33495","SME","CZK"
"33496","SME","CZK"
"33497","SME","CZK"
"33498","SME","CZK"
"33499","SME","CZK"
"335","LAM","CZK"
"3350","SME","EUR"
"33500","SME","CZK"
"33501","SME","CZK"
"33502","SME","CZK"
"33503","LAM","CZK"
"33504","SME","CZK"
"33505","SME","CZK"
"33506","SME","CZK"
"33507","SME","CZK"
"33508","SME","CZK"
"33509","SME","CZK"
"3351","SME","EUR"
"33510","SME","CZK"
"33511","SME","CZK"
"33512","SME","CZK"
"33513","SME","CZK"
"33514","SME","CZK"
"33515","SME","CZK"
"33516","SME","CZK"
"33517","LAM","CZK"
"33518","SME","CZK"
"33519","SME","CZK"
"3352","SME","EUR"
"33520","SME","CZK"
"33521","SME","CZK"
"33522","SME","CZK"
"33523","SME","CZK"
"33524","SME","CZK"
"33525","SME","CZK"
"33526","SME","CZK"
"33527","SME","CZK"
"33528","SME","CZK"
"33529","SME","CZK"
"3353","LAM","EUR"
"33530","SME","CZK"
"33531","SME","CZK"
"33532","SME","CZK"
"33533","SME","CZK"
"33534","SME","CZK"
"33535","SME","CZK"
"33536","LAM","CZK"
"33537","KAM","CZK"
"33538","SME","CZK"
"33539","SME","CZK"
"3354","SME","EUR"
"33540","SME","CZK"
"33541","SME","CZK"
"33542","SME","CZK"
"33543","SME","CZK"
"33544","SME","CZK"
"33545","SME","CZK"
"33546","LAM","CZK"
"33547","SME","CZK"
"33548","SME","CZK"
"33549","SME","CZK"
"3355","SME","EUR"
"33550","SME","CZK"
"33551","SME","CZK"
"33552","SME","CZK"
"33553","SME","CZK"
"33554","SME","CZK"
"33555","SME","CZK"
"33556","SME","CZK"
"33557","SME","CZK"
"33558","SME","CZK"
"33559","SME","CZK"
"3356","SME","EUR"
"33560","SME","CZK"
"33561","SME","CZK"
"33562","SME","CZK"
"33563","SME","CZK"
"33564","SME","CZK"
"33565","SME","CZK"
"33566","SME","CZK"
"33567","SME","CZK"
"33568","SME","CZK"
"33569","LAM","CZK"
"3357","SME","EUR"
"33570","SME","CZK"
"33571","SME","CZK"
"33572","SME","CZK"
"33573","SME","CZK"
"33574","SME","CZK"
"33575","SME","CZK"
"33576","SME","CZK"
"33577","KAM","CZK"
"33578","SME","CZK"
"33579","SME","CZK"
"3358","SME","EUR"
"33580","SME","CZK"
"33581","SME","CZK"
"33582","SME","CZK"
"33583","SME","CZK"
"33584","SME","CZK"
"33585","SME","CZK"
"33586","SME","CZK"
"33587","SME","CZK"
"33588","SME","CZK"
"33589","SME","CZK"
"3359","SME","EUR"
"33590","LAM","CZK"
"33591","SME","CZK"
"33592","SME","CZK"
"33593","SME","CZK"
"33594","SME","CZK"
"33595","SME","CZK"
"33596","SME","CZK"
"33597","SME","CZK"
"33598","SME","CZK"
"33599","SME","CZK"
"336","SME","CZK"
"3360","SME","EUR"
"33600","SME","CZK"
"33601","LAM","CZK"
"33602","SME","CZK"
"33603","LAM","CZK"
"33604","SME","CZK"
"33605","SME","CZK"
"33606","SME","CZK"
"33607","LAM","CZK"
"33608","SME","CZK"
"33609","SME","CZK"
"3361","SME","EUR"
"33610","SME","CZK"
"33611","SME","CZK"
"33612","KAM","CZK"
"33613","SME","CZK"
"33614","SME","CZK"
"33615","SME","CZK"
"33616","SME","CZK"
"33617","SME","CZK"
"33618","SME","CZK"
"33619","SME","CZK"
"3362","SME","EUR"
"33620","SME","CZK"
"33621","SME","CZK"
"33622","SME","CZK"
"33623","SME","CZK"
"33624","SME","CZK"
"33625","LAM","CZK"
"33626","SME","CZK"
"33627","SME","CZK"
"33628","SME","CZK"
"33629","SME","CZK"
"3363","SME","EUR"
"33630","SME","CZK"
"33631","SME","CZK"
"33632","LAM","CZK"
"33633","SME","CZK"
"33634","SME","CZK"
"33635","SME","CZK"
"33636","SME","CZK"
"33637","SME","CZK"
"33638","SME","CZK"
"33639","SME","CZK"
"3364","SME","EUR"
"33640","SME","CZK"
"33641","SME","CZK"
"33642","SME","CZK"
"33643","SME","CZK"
"33644","KAM","CZK"
"33645","SME","CZK"
"33646","KAM","CZK"
"33647","SME","CZK"
"33648","SME","CZK"
"33649","SME","CZK"
"3365","SME","EUR"
"33650","SME","CZK"
"33651","LAM","CZK"
"33652","SME","CZK"
"33653","SME","CZK"
"33654","LAM","CZK"
"33655","SME","CZK"
"33656","SME","CZK"
"33657","SME","CZK"
"33658","SME","CZK"
"33659","KAM","CZK"
"3366","SME","EUR"
"33660","SME","CZK"
"33661","SME","CZK"
"33662","SME","CZK"
"33663","SME","CZK"
"33664","SME","CZK"
"33665","SME","CZK"
"33666","SME","CZK"
"33667","SME","CZK"
"33668","SME","CZK"
"33669","SME","CZK"
"3367","SME","EUR"
"33670","SME","CZK"
"33671","SME","CZK"
"33672","LAM","CZK"
"33673","SME","CZK"
"33674","SME","CZK"
"33675","SME","CZK"
"33676","SME","CZK"
"33677","SME","CZK"
"33678","SME","CZK"
"33679","SME","CZK"
"3368","LAM","EUR"
"33680","SME","CZK"
"33681","LAM","CZK"
"33682","SME","CZK"
"33683","SME","CZK"
"33684","SME","CZK"
"33685","SME","CZK"
"33686","SME","CZK"
"33687","SME","CZK"
"33688","SME","CZK"
"33689","LAM","CZK"
"3369","SME","EUR"
"33690","SME","CZK"
"33691","SME","CZK"
"33692","SME","CZK"
"33693","SME","CZK"
"33694","SME","CZK"
"33695","SME","CZK"
"33696","SME","CZK"
"33697","SME","CZK"
"33698","SME","CZK"
"33699","SME","CZK"
"337","SME","CZK"
"3370","SME","EUR"
"33700","SME","CZK"
"33701","SME","CZK"
"33702","SME","CZK"
"33703","SME","CZK"
"33704","SME","CZK"
"33705","SME","CZK"
"33706","SME","CZK"
"33707","SME","CZK"
"33708","SME","CZK"
"33709","SME","CZK"
"3371","SME","EUR"
"33710","SME","CZK"
"33711","SME","CZK"
"33712","SME","CZK"
"33713","SME","CZK"
"33714","SME","CZK"
"33715","SME","CZK"
"33716","SME","CZK"
"33717","LAM","CZK"
"33718","SME","CZK"
"33719","SME","CZK"
"3372","SME","EUR"
"33720","SME","CZK"
"33721","SME","CZK"
"33722","SME","CZK"
"33723","SME","CZK"
"33724","SME","CZK"
"33725","KAM","CZK"
"33726","SME","CZK"
"33727","SME","CZK"
"33728","SME","CZK"
"33729","SME","CZK"
"3373","SME","EUR"
"33730","SME","CZK"
"33731","SME","CZK"
"33732","KAM","CZK"
"33733","SME","CZK"
"33734","SME","CZK"
"33735","SME","CZK"
"33736","SME","CZK"
"33737","SME","CZK"
"33738","SME","CZK"
"33739","SME","CZK"
"3374","SME","EUR"
"33740","SME","CZK"
"33741","SME","CZK"
"33742","SME","CZK"
"33743","SME","CZK"
"33744","KAM","CZK"
"33745","KAM","CZK"
"33746","SME","CZK"
"33747","SME","CZK"
"33748","SME","CZK"
"33749","LAM","CZK"
"3375","SME","EUR"
"33750","SME","CZK"
"33751","SME","CZK"
"33752","SME","CZK"
"33753","SME","CZK"
"33754","SME","CZK"
"33755","SME","CZK"
"33756","LAM","CZK"
"33757","SME","CZK"
"33758","SME","CZK"
"33759","SME","CZK"
"3376","SME","EUR"
"33760","SME","CZK"
"33761","SME","CZK"
"33762","SME","CZK"
"33763","SME","CZK"
"33764","LAM","CZK"
"33765","SME","CZK"
"33766","SME","CZK"
"33767","SME","CZK"
"33768","SME","CZK"
"33769","SME","CZK"
"3377","KAM","EUR"
"33770","SME","CZK"
"33771","KAM","CZK"
"33772","KAM","CZK"
"33773","SME","CZK"
"33774","SME","CZK"
"33775","SME","CZK"
"33776","SME","CZK"
"33777","SME","CZK"
"33778","KAM","CZK"
"33779","KAM","CZK"
"3378","SME","EUR"
"33780","KAM","CZK"
"33781","KAM","CZK"
"33782","KAM","CZK"
"33783","KAM","CZK"
"33784","KAM","CZK"
"33785","KAM","CZK"
"33786","KAM","CZK"
"33787","KAM","CZK"
"33788","KAM","CZK"
"33789","KAM","CZK"
"3379","SME","EUR"
"33790","KAM","CZK"
"33791","KAM","CZK"
"33792","KAM","CZK"
"33793","KAM","CZK"
"33794","KAM","CZK"
"33795","KAM","CZK"
"33796","SME","CZK"
"33797","KAM","CZK"
"33798","SME","CZK"
"33799","SME","CZK"
"338","SME","CZK"
"3380","SME","EUR"
"33800","SME","CZK"
"33801","SME","CZK"
"33802","SME","CZK"
"33803","SME","CZK"
"33804","SME","CZK"
"33805","SME","CZK"
"33806","SME","CZK"
"33807","SME","CZK"
"33808","SME","CZK"
"33809","SME","CZK"
"3381","SME","EUR"
"33810","KAM","CZK"
"33811","SME","CZK"
"33812","KAM","CZK"
"33813","SME","CZK"
"33814","SME","CZK"
"33815","SME","CZK"
"33816","SME","CZK"
"33817","SME","CZK"
"33818","SME","CZK"
"33819","SME","CZK"
"3382","SME","EUR"
"33820","SME","CZK"
"33821","SME","CZK"
"33822","LAM","CZK"
"33823","SME","CZK"
"33824","SME","CZK"
"33825","SME","CZK"
"33826","SME","CZK"
"33827","SME","CZK"
"33828","SME","CZK"
"33829","SME","CZK"
"3383","SME","EUR"
"33830","SME","CZK"
"33831","SME","CZK"
"33832","SME","CZK"
"33833","SME","CZK"
"33834","SME","CZK"
"33835","SME","CZK"
"33836","SME","CZK"
"33837","SME","CZK"
"33838","SME","CZK"
"33839","SME","CZK"
"3384","SME","EUR"
"33840","SME","CZK"
"33841","SME","CZK"
"33842","SME","CZK"
"33843","SME","CZK"
"33844","SME","CZK"
"33845","SME","CZK"
"33846","SME","CZK"
"33847","SME","CZK"
"33848","SME","CZK"
"33849","SME","CZK"
"3385","SME","EUR"
"33850","SME","CZK"
"33851","SME","CZK"
"33852","SME","CZK"
"33853","SME","CZK"
"33854","SME","CZK"
"33855","SME","CZK"
"33856","SME","CZK"
"33857","SME","CZK"
"33858","SME","CZK"
"33859","SME","CZK"
"3386","SME","EUR"
"33860","SME","CZK"
"33861","SME","CZK"
"33862","SME","CZK"
"33863","SME","CZK"
"33864","SME","CZK"
"33865","SME","CZK"
"33866","SME","CZK"
"33867","SME","CZK"
"33868","SME","CZK"
"33869","SME","CZK"
"3387","SME","EUR"
"33870","SME","CZK"
"33871","SME","CZK"
"33872","SME","CZK"
"33873","SME","CZK"
"33874","SME","CZK"
"33875","KAM","CZK"
"33876","SME","CZK"
"33877","SME","CZK"
"33878","SME","CZK"
"33879","SME","CZK"
"3388","SME","EUR"
"33880","SME","CZK"
"33881","SME","CZK"
"33882","KAM","CZK"
"33883","SME","CZK"
"33884","SME","CZK"
"33885","SME","CZK"
"33886","SME","CZK"
"33887","SME","CZK"
"33888","SME","CZK"
"33889","SME","CZK"
"3389","SME","EUR"
"33890","SME","CZK"
"33891","SME","CZK"
"33892","SME","CZK"
"33893","SME","CZK"
"33894","SME","CZK"
"33895","SME","CZK"
"33896","SME","CZK"
"33897","SME","CZK"
"33898","SME","CZK"
"33899","SME","CZK"
"339","LAM","CZK"
"3390","SME","EUR"
"33900","SME","CZK"
"33901","SME","CZK"
"33902","SME","CZK"
"33903","SME","CZK"
"33904","SME","CZK"
"33905","SME","CZK"
"33906","SME","CZK"
"33907","SME","CZK"
"33908","SME","CZK"
"33909","SME","CZK"
"3391","SME","EUR"
"33910","SME","CZK"
"33911","SME","CZK"
"33912","SME","CZK"
"33913","SME","CZK"
"33914","KAM","CZK"
"33915","SME","CZK"
"33916","SME","CZK"
"33917","SME","CZK"
"33918","SME","CZK"
"33919","LAM","CZK"
"3392","SME","EUR"
"33920","SME","CZK"
"33921","SME","CZK"
"33922","SME","CZK"
"33923","SME","CZK"
"33924","SME","CZK"
"33925","SME","CZK"
"33926","SME","CZK"
"33927","SME","CZK"
"33928","SME","CZK"
"33929","SME","CZK"
"3393","LAM","EUR"
"33930","SME","CZK"
"33931","SME","CZK"
"33932","SME","CZK"
"33933","SME","CZK"
"33934","SME","CZK"
"33935","SME","CZK"
"33936","SME","CZK"
"33937","SME","CZK"
"33938","SME","CZK"
"33939","SME","CZK"
"3394","SME","EUR"
"33940","LAM","CZK"
"33941","LAM","CZK"
"33942","LAM","CZK"
"33943","SME","CZK"
"33944","SME","CZK"
"33945","SME","CZK"
"33946","SME","CZK"
"33947","SME","CZK"
"33948","SME","CZK"
"33949","SME","CZK"
"3395","SME","EUR"
"33950","SME","CZK"
"33951","SME","CZK"
"33952","SME","CZK"
"33953","SME","CZK"
"33954","SME","CZK"
"33955","SME","CZK"
"33956","SME","CZK"
"33957","SME","CZK"
"33958","SME","CZK"
"33959","SME","CZK"
"3396","SME","EUR"
"33960","SME","CZK"
"33961","SME","CZK"
"33962","SME","CZK"
"33963","SME","CZK"
"33964","LAM","CZK"
"33965","SME","CZK"
"33966","SME","CZK"
"33967","SME","CZK"
"33968","SME","CZK"
"33969","SME","CZK"
"3397","SME","EUR"
"33970","SME","CZK"
"33971","SME","CZK"
"33972","LAM","CZK"
"33973","SME","CZK"
"33974","SME","CZK"
"33975","SME","CZK"
"33976","SME","CZK"
"33977","SME","CZK"
"33978","SME","CZK"
"33979","SME","CZK"
"3398","SME","EUR"
"33980","SME","CZK"
"33981","SME","CZK"
"33982","SME","CZK"
"33983","SME","CZK"
"33984","SME","CZK"
"33985","SME","CZK"
"33986","SME","CZK"
"33987","SME","CZK"
"33988","SME","CZK"
"33989","SME","CZK"
"3399","SME","EUR"
"33990","SME","CZK"
"33991","SME","CZK"
"33992","SME","CZK"
"33993","SME","CZK"
"33994","SME","CZK"
"33995","SME","CZK"
"33996","SME","CZK"
"33997","SME","CZK"
"33998","SME","CZK"
"33999","LAM","CZK"
"34","SME","EUR"
"340","SME","CZK"
"3400","LAM","EUR"
"34000","LAM","CZK"
"34001","SME","CZK"
"34002","SME","CZK"
"34003","SME","CZK"
"34004","SME","CZK"
"34005","SME","CZK"
"34006","SME","CZK"
"34007","SME","CZK"
"34008","SME","CZK"
"34009","SME","CZK"
"3401","LAM","EUR"
"34010","LAM","CZK"
"34011","SME","CZK"
"34012","KAM","CZK"
"34013","SME","CZK"
"34014","SME","CZK"
"34015","SME","CZK"
"34016","SME","CZK"
"34017","SME","CZK"
"34018","SME","CZK"
"34019","LAM","CZK"
"3402","SME","EUR"
"34020","LAM","CZK"
"34021","SME","CZK"
"34022","SME","CZK"
"34023","SME","CZK"
"34024","SME","CZK"
"34025","SME","CZK"
"34026","SME","CZK"
"34027","SME","CZK"
"34028","SME","CZK"
"34029","SME","CZK"
"3403","SME","EUR"
"34030","SME","CZK"
"34031","SME","CZK"
"34032","SME","CZK"
"34033","SME","CZK"
"34034","KAM","CZK"
"34035","SME","CZK"
"34036","KAM","CZK"
"34037","SME","CZK"
"34038","SME","CZK"
"34039","LAM","CZK"
"3404","SME","EUR"
"34040","LAM","CZK"
"34041","SME","CZK"
"34042","LAM","CZK"
"34043","SME","CZK"
"34044","LAM","CZK"
"34045","LAM","CZK"
"34046","SME","CZK"
"34047","LAM","CZK"
"34048","LAM","CZK"
"34049","LAM","CZK"
"3405","SME","EUR"
"34050","LAM","CZK"
"34051","SME","CZK"
"34052","SME","CZK"
"34053","SME","CZK"
"34054","SME","CZK"
"34055","SME","CZK"
"34056","SME","CZK"
"34057","SME","CZK"
"34058","SME","CZK"
"34059","SME","CZK"
"3406","SME","EUR"
"34060","SME","CZK"
"34061","SME","CZK"
"34062","SME","CZK"
"34063","SME","CZK"
"34064","SME","CZK"
"34065","SME","CZK"
"34066","KAM","CZK"
"34067","SME","CZK"
"34068","SME","CZK"
"34069","KAM","CZK"
"3407","SME","EUR"
"34070","SME","CZK"
"34071","SME","CZK"
"34072","SME","CZK"
"34073","SME","CZK"
"34074","LAM","CZK"
"34075","SME","CZK"
"34076","SME","CZK"
"34077","SME","CZK"
"34078","SME","CZK"
"34079","SME","CZK"
"3408","SME","EUR"
"34080","SME","CZK"
"34081","SME","CZK"
"34082","SME","CZK"
"34083","SME","CZK"
"34084","SME","CZK"
"34085","SME","CZK"
"34086","SME","CZK"
"34087","SME","CZK"
"34088","LAM","CZK"
"34089","SME","CZK"
"3409","SME","EUR"
"34090","SME","CZK"
"34091","SME","CZK"
"34092","SME","CZK"
"34093","SME","CZK"
"34094","KAM","CZK"
"34095","KAM","CZK"
"34096","SME","CZK"
"34097","LAM","CZK"
"34098","SME","CZK"
"34099","LAM","CZK"
"341","SME","CZK"
"3410","SME","EUR"
"34100","SME","CZK"
"34101","SME","CZK"
"34102","SME","CZK"
"34103","SME","CZK"
"34104","SME","CZK"
"34105","SME","CZK"
"34106","LAM","CZK"
"34107","SME","CZK"
"34108","SME","CZK"
"34109","SME","CZK"
"3411","SME","EUR"
"34110","SME","CZK"
"34111","SME","CZK"
"34112","SME","CZK"
"34113","SME","CZK"
"34114","SME","CZK"
"34115","SME","CZK"
"34116","SME","CZK"
"34117","SME","CZK"
"34118","SME","CZK"
"34119","SME","CZK"
"3412","SME","EUR"
"34120","SME","CZK"
"34121","SME","CZK"
"34122","SME","CZK"
"34123","SME","CZK"
"34124","SME","CZK"
"34125","SME","CZK"
"34126","SME","CZK"
"34127","SME","CZK"
"34128","SME","CZK"
"34129","SME","CZK"
"3413","SME","EUR"
"34130","SME","CZK"
"34131","SME","CZK"
"34132","SME","CZK"
"34133","LAM","CZK"
"34134","SME","CZK"
"34135","SME","CZK"
"34136","SME","CZK"
"34137","SME","CZK"
"34138","SME","CZK"
"34139","SME","CZK"
"3414","SME","EUR"
"34140","SME","CZK"
"34141","SME","CZK"
"34142","KAM","CZK"
"34143","SME","CZK"
"34144","SME","CZK"
"34145","SME","CZK"
"34146","SME","CZK"
"34147","SME","CZK"
"34148","SME","CZK"
"34149","SME","CZK"
"3415","SME","EUR"
"34150","SME","CZK"
"34151","SME","CZK"
"34152","SME","CZK"
"34153","SME","CZK"
"34154","SME","CZK"
"34155","SME","CZK"
"34156","SME","CZK"
"34157","SME","CZK"
"34158","SME","CZK"
"34159","SME","CZK"
"3416","SME","EUR"
"34160","SME","CZK"
"34161","SME","CZK"
"34162","SME","CZK"
"34163","SME","CZK"
"34164","SME","CZK"
"34165","SME","CZK"
"34166","SME","CZK"
"34167","SME","CZK"
"34168","SME","CZK"
"34169","SME","CZK"
"3417","SME","EUR"
"34170","SME","CZK"
"34171","SME","CZK"
"34172","SME","CZK"
"34173","SME","CZK"
"34174","SME","CZK"
"34175","SME","CZK"
"34176","SME","CZK"
"34177","SME","CZK"
"34178","SME","CZK"
"34179","SME","CZK"
"3418","LAM","EUR"
"34180","SME","CZK"
"34181","SME","CZK"
"34182","SME","CZK"
"34183","SME","CZK"
"34184","SME","CZK"
"34185","SME","CZK"
"34186","SME","CZK"
"34187","SME","CZK"
"34188","SME","CZK"
"34189","SME","CZK"
"3419","SME","EUR"
"34190","SME","CZK"
"34191","SME","CZK"
"34192","SME","CZK"
"34193","SME","CZK"
"34194","SME","CZK"
"34195","SME","CZK"
"34196","SME","CZK"
"34197","SME","CZK"
"34198","SME","CZK"
"34199","SME","CZK"
"342","SME","CZK"
"3420","LAM","EUR"
